temps,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Hauts-de-France,Auvergne-Rhône-Alpes,Bretagne,Occitanie,Pays-de-la-Loire,Centre-Val de Loire,Grand-Est,PACA,Normandie,Ile-de-France
2016-01-15 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-15 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-15 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-15 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 09:00:00,0,17,0,2,0,32,0,1,0,60.0,0,0
2016-01-16 10:00:00,8,274,17,24,16,180,42,26,22,240.0,8,8
2016-01-16 11:00:00,16,616,20,41,43,360,99,44,69,399.0,21,17
2016-01-16 12:00:00,23,799,42,84,68,427,150,40,48,486.0,41,20
2016-01-16 13:00:00,29,949,39,129,74,487,166,77,38,519.0,45,11
2016-01-16 14:00:00,26,898,61,121,58,464,172,51,36,486.0,33,16
2016-01-16 15:00:00,18,615,41,90,38,359,122,38,45,388.0,17,12
2016-01-16 16:00:00,6,362,26,50,26,217,64,18,25,218.0,9,5
2016-01-16 17:00:00,1,148,1,8,10,59,20,2,1,37.0,2,1
2016-01-16 18:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 19:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-16 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 09:00:00,0,31,0,9,0,49,1,1,1,65.0,0,0
2016-01-17 10:00:00,4,224,9,59,7,275,26,15,13,259.0,6,2
2016-01-17 11:00:00,12,477,26,116,16,496,53,51,61,418.0,15,7
2016-01-17 12:00:00,18,706,48,157,25,624,86,60,146,506.0,20,9
2016-01-17 13:00:00,22,766,57,180,30,683,96,69,148,531.0,22,6
2016-01-17 14:00:00,24,689,57,152,32,621,77,68,117,498.0,22,6
2016-01-17 15:00:00,23,460,42,131,21,476,64,44,138,401.0,16,6
2016-01-17 16:00:00,13,209,21,66,12,260,33,17,70,226.0,8,3
2016-01-17 17:00:00,2,46,1,9,3,54,6,3,3,39.0,1,1
2016-01-17 18:00:00,0,0,0,0,0,1,0,0,0,0.0,0,0
2016-01-17 19:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-17 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 09:00:00,2,0,0,4,0,7,0,0,10,12.0,0,0
2016-01-18 10:00:00,12,58,11,31,2,52,8,4,51,61.0,3,3
2016-01-18 11:00:00,22,78,28,56,8,98,17,9,99,86.0,8,7
2016-01-18 12:00:00,25,108,38,55,15,104,26,15,135,90.0,14,11
2016-01-18 13:00:00,26,187,45,48,22,94,26,16,143,87.0,22,15
2016-01-18 14:00:00,24,225,39,35,23,65,28,17,139,58.0,25,16
2016-01-18 15:00:00,16,256,31,26,21,53,23,27,83,43.0,17,13
2016-01-18 16:00:00,8,148,16,11,15,35,14,8,36,27.0,9,5
2016-01-18 17:00:00,1,60,2,2,5,13,4,1,2,4.0,2,2
2016-01-18 18:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 19:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-18 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 09:00:00,0,3,0,2,0,17,0,0,2,12.0,0,0
2016-01-19 10:00:00,3,103,11,17,2,89,12,4,24,61.0,4,3
2016-01-19 11:00:00,8,304,29,42,6,182,24,12,39,146.0,13,7
2016-01-19 12:00:00,10,356,58,78,10,285,37,18,50,246.0,23,9
2016-01-19 13:00:00,11,330,85,97,12,302,53,21,55,394.0,25,11
2016-01-19 14:00:00,11,299,78,87,10,267,53,16,46,285.0,29,11
2016-01-19 15:00:00,6,271,51,64,8,231,47,14,30,239.0,23,10
2016-01-19 16:00:00,3,172,29,41,4,132,24,9,14,134.0,14,5
2016-01-19 17:00:00,0,69,3,8,1,32,6,1,0,25.0,2,1
2016-01-19 18:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 19:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-19 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 09:00:00,0,12,1,7,0,20,0,0,2,19.0,0,0
2016-01-20 10:00:00,4,145,21,49,4,176,16,5,25,71.0,7,3
2016-01-20 11:00:00,10,366,53,88,10,347,51,12,48,184.0,20,8
2016-01-20 12:00:00,14,620,73,132,18,453,82,17,64,304.0,37,11
2016-01-20 13:00:00,16,681,76,143,24,484,107,19,75,314.0,44,15
2016-01-20 14:00:00,15,642,64,132,28,463,111,20,82,280.0,47,16
2016-01-20 15:00:00,10,615,46,110,24,382,96,26,100,212.0,39,13
2016-01-20 16:00:00,4,431,25,54,14,240,60,23,50,180.0,22,9
2016-01-20 17:00:00,0,139,4,10,4,81,20,5,4,32.0,5,2
2016-01-20 18:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 19:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-20 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 09:00:00,6,34,2,10,0,44,0,0,12,63.0,0,0
2016-01-21 10:00:00,37,268,29,79,5,249,10,9,69,237.0,9,6
2016-01-21 11:00:00,67,513,63,151,13,456,26,23,124,376.0,25,15
2016-01-21 12:00:00,87,686,80,201,18,577,45,36,163,471.0,37,22
2016-01-21 13:00:00,95,745,87,219,23,650,66,60,173,483.0,41,29
2016-01-21 14:00:00,92,616,81,236,24,636,74,67,167,432.0,44,27
2016-01-21 15:00:00,72,630,61,203,16,524,84,61,131,356.0,34,21
2016-01-21 16:00:00,46,461,28,134,11,352,45,34,69,212.0,16,12
2016-01-21 17:00:00,9,162,2,37,5,112,17,9,7,42.0,5,2
2016-01-21 18:00:00,0,0,0,0,0,2,0,0,0,0.0,0,0
2016-01-21 19:00:00,0,0,0,0,0,1,0,0,0,0.0,0,0
2016-01-21 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-21 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 09:00:00,3,11,1,22,0,37,0,1,9,50.0,0,0
2016-01-22 10:00:00,21,73,18,119,1,186,5,9,47,189.0,2,7
2016-01-22 11:00:00,51,104,30,210,4,267,10,17,115,301.0,4,8
2016-01-22 12:00:00,61,132,28,258,7,316,14,19,164,308.0,5,8
2016-01-22 13:00:00,51,154,22,251,12,269,18,21,185,289.0,5,7
2016-01-22 14:00:00,56,276,14,208,22,194,16,15,167,296.0,5,5
2016-01-22 15:00:00,30,233,6,144,28,126,13,8,99,170.0,4,3
2016-01-22 16:00:00,9,95,2,52,33,63,9,3,42,94.0,3,1
2016-01-22 17:00:00,1,15,0,9,18,17,6,0,2,14.0,1,0
2016-01-22 18:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 19:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-22 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 09:00:00,2,9,1,15,0,30,0,0,1,53.0,0,0
2016-01-23 10:00:00,20,118,10,74,8,177,12,7,32,155.0,3,1
2016-01-23 11:00:00,51,265,18,141,18,303,47,16,61,290.0,9,4
2016-01-23 12:00:00,64,415,25,201,23,415,81,22,112,347.0,14,6
2016-01-23 13:00:00,81,536,24,234,20,465,113,29,106,344.0,16,5
2016-01-23 14:00:00,84,612,16,233,22,470,102,26,94,318.0,20,4
2016-01-23 15:00:00,70,502,11,206,20,426,71,28,79,233.0,21,3
2016-01-23 16:00:00,42,363,6,155,13,318,57,26,72,144.0,14,1
2016-01-23 17:00:00,7,135,1,43,4,108,14,7,5,38.0,4,1
2016-01-23 18:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 19:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-23 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 09:00:00,2,34,0,27,0,46,2,2,3,68.0,0,0
2016-01-24 10:00:00,18,234,3,153,5,263,43,17,27,247.0,3,2
2016-01-24 11:00:00,35,530,6,273,18,441,98,27,57,404.0,6,5
2016-01-24 12:00:00,48,824,9,341,40,548,138,37,60,467.0,10,8
2016-01-24 13:00:00,64,1012,12,373,68,569,166,52,67,492.0,13,9
2016-01-24 14:00:00,53,1004,15,357,77,527,171,58,56,450.0,16,11
2016-01-24 15:00:00,46,884,7,294,68,436,145,56,42,369.0,16,7
2016-01-24 16:00:00,27,634,5,188,49,270,91,40,23,223.0,10,3
2016-01-24 17:00:00,11,253,1,45,23,93,32,13,2,52.0,5,0
2016-01-24 18:00:00,0,2,0,0,0,1,0,0,0,0.0,0,0
2016-01-24 19:00:00,0,0,0,0,0,1,0,0,0,0.0,0,0
2016-01-24 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-24 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 09:00:00,10,56,6,29,1,27,5,7,33,32.0,1,1
2016-01-25 10:00:00,51,371,37,149,13,154,61,50,137,104.0,19,12
2016-01-25 11:00:00,85,611,66,260,20,281,110,90,214,198.0,35,22
2016-01-25 12:00:00,105,743,84,321,30,373,138,111,263,250.0,42,28
2016-01-25 13:00:00,112,783,90,345,37,393,147,119,276,255.0,42,30
2016-01-25 14:00:00,105,701,82,331,42,390,133,94,258,218.0,31,28
2016-01-25 15:00:00,85,673,60,282,29,317,103,78,207,176.0,25,20
2016-01-25 16:00:00,53,395,23,169,17,202,49,41,121,115.0,10,9
2016-01-25 17:00:00,7,133,3,37,9,63,18,9,14,26.0,3,2
2016-01-25 18:00:00,0,0,0,0,0,1,0,0,0,0.0,0,0
2016-01-25 19:00:00,0,0,0,0,0,1,0,0,0,0.0,0,0
2016-01-25 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-25 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 09:00:00,3,7,0,22,0,30,1,1,11,37.0,1,0
2016-01-26 10:00:00,29,134,11,107,14,146,30,14,81,121.0,12,2
2016-01-26 11:00:00,60,283,28,206,35,259,61,34,151,192.0,25,7
2016-01-26 12:00:00,72,345,41,295,41,327,86,45,195,248.0,36,8
2016-01-26 13:00:00,60,498,59,337,38,355,124,65,172,269.0,40,15
2016-01-26 14:00:00,78,500,48,326,38,322,122,67,200,264.0,34,14
2016-01-26 15:00:00,58,500,34,249,29,253,120,63,161,242.0,28,15
2016-01-26 16:00:00,49,363,21,158,14,163,97,50,91,153.0,17,10
2016-01-26 17:00:00,11,122,5,45,3,59,28,11,12,35.0,3,3
2016-01-26 18:00:00,0,2,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 19:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-26 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 09:00:00,2,18,0,30,0,20,0,1,4,33.0,0,0
2016-01-27 10:00:00,14,108,1,107,2,101,11,7,30,115.0,1,2
2016-01-27 11:00:00,24,232,6,155,5,184,36,17,59,174.0,6,4
2016-01-27 12:00:00,39,348,11,198,8,272,56,36,75,223.0,7,8
2016-01-27 13:00:00,35,422,13,245,9,337,52,37,72,252.0,8,9
2016-01-27 14:00:00,31,594,13,238,9,379,44,26,72,279.0,7,11
2016-01-27 15:00:00,24,464,8,211,6,350,35,19,45,273.0,6,6
2016-01-27 16:00:00,11,365,4,119,3,244,24,15,24,178.0,3,2
2016-01-27 17:00:00,3,147,0,38,1,88,8,4,2,40.0,0,0
2016-01-27 18:00:00,0,3,0,0,0,1,0,0,0,0.0,0,0
2016-01-27 19:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-27 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 09:00:00,2,9,2,23,0,25,0,0,4,40.0,0,0
2016-01-28 10:00:00,10,93,16,86,7,116,7,6,24,129.0,8,4
2016-01-28 11:00:00,18,309,41,152,29,213,17,14,37,206.0,17,8
2016-01-28 12:00:00,26,474,54,178,45,255,25,16,50,246.0,27,9
2016-01-28 13:00:00,24,366,55,181,70,306,34,17,47,276.0,31,10
2016-01-28 14:00:00,19,269,58,140,78,335,52,15,43,219.0,39,8
2016-01-28 15:00:00,11,171,51,113,59,251,66,15,35,213.0,35,7
2016-01-28 16:00:00,5,87,33,63,48,185,45,15,17,106.0,26,5
2016-01-28 17:00:00,1,31,8,12,21,56,32,6,2,20.0,10,2
2016-01-28 18:00:00,0,0,0,0,1,0,1,0,0,0.0,0,0
2016-01-28 19:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-28 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 09:00:00,4,24,3,9,0,16,2,4,24,36.0,0,2
2016-01-29 10:00:00,16,166,20,55,6,102,21,34,97,135.0,3,10
2016-01-29 11:00:00,34,372,23,134,12,237,46,56,187,271.0,7,13
2016-01-29 12:00:00,61,622,17,183,22,321,64,74,248,320.0,9,15
2016-01-29 13:00:00,65,762,13,172,26,349,65,80,235,326.0,11,13
2016-01-29 14:00:00,74,702,12,135,23,312,63,66,193,289.0,9,9
2016-01-29 15:00:00,63,626,13,125,19,273,49,48,164,202.0,8,5
2016-01-29 16:00:00,47,421,5,84,15,157,31,25,84,133.0,6,2
2016-01-29 17:00:00,16,174,1,27,6,56,10,7,19,32.0,2,0
2016-01-29 18:00:00,0,5,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 19:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 20:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-29 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-30 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-30 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-30 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-30 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-30 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-30 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-30 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-30 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-30 08:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-01-30 09:00:00,4,39,0,27,0,69,0,0,12,38.0,0,0
2016-01-30 10:00:00,13,150,2,114,1,280,8,5,34,200.0,1,1
2016-01-30 11:00:00,23,323,6,177,3,476,9,11,35,362.0,2,2
2016-01-30 12:00:00,29,393,5,205,6,619,11,13,56,476.0,3,4
2016-01-30 13:00:00,27,304,3,240,10,652,16,8,55,501.0,3,2
2016-01-30 14:00:00,19,201,4,196,14,584,18,5,49,471.0,3,2
